institucion,puesto,requisitos,departamento,plazas,salario,fecha_limite,url,fecha_extraccion
INDECI,CAS N° 0077: ANALISTA EN MESA DE AYUDA NACIONAL SINPAD I,"Bachiller Universitario en Ingeniería de Sistemas y/o
Ingeniería Software y/o Ciencias de la Computación y/o
ingeniería informática y/o Ingeniería de Sistemas
Computacionales.",Lima,1,4235,25/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-0077-analista-mesa-ayuda-nacional-sinpad-indeci-lima-600296.html,2026-05-12T23:14:26
MUNICIPALIDAD DE TINYAHUARCO,CAS N° 003: TECNICO OPERADOR DE RELLENO SANITARIO,Secundaria incompleta,Pasco,1,1200,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-tecnico-operador-relleno-sanitario-municipalidad-tinyahuarco-pasco-600295.html,2026-05-12T23:14:26
MUNICIPALIDAD DE TINYAHUARCO,CAS N° 003: GERENTE DE DESARROLLO SOCIAL,"Título profesional en las carreras de Administración, Ciencias de la Salud o afines.",Pasco,1,2100,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-gerente-desarrollo-social-municipalidad-tinyahuarco-pasco-600294.html,2026-05-12T23:14:26
HOSPITAL HIPOLITO UNANUE TACNA,CAS N° 004: ENFERMERA/O ESPECIALISTA,"TITULO UNIVERSITARIO LICENCIADA EN ENFERMERÍA CON ESPECIALIDAD EN CENTRO QUIRURGICO О LICENCIADA EN ENFERMERIA ERIA CON ESPECIALIDAD EN EMERGENCIA REQUIERE COLEGIATURA Y HABILITACIÓN PROFESIONAL",Tacna,1,3600,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-004-enfermera-especialista-hospital-hipolito-unanue-tacna-600292.html,2026-05-12T23:14:26
HOSPITAL HIPOLITO UNANUE TACNA,CAS N° 004: MÉDICO ESPECIALISTA EN ANATOMO PATOLOGO,"TITULO UNIVERSITARIO MÉDICO CIRUJANO CON ESPECIALIDAD DE
        ANATOMO PATOLOGO REQUIERE COLEGIATURA Y HABILITACIÓN PROFESIONAL",Tacna,1,9000,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-004-medico-especialista-anatomo-patologo-hospital-hipolito-unanue-tacna-600291.html,2026-05-12T23:14:26
DEFENSORÍA DEL PUEBLO,CAS N° 148-2026: Asistente en Tesorería,Bachiller Universitario en Contabilidad.,Lima,1,3100,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-148-2026-asistente-tesoreria-defensoria-del-pueblo-lima-600290.html,2026-05-12T23:14:26
DEFENSORÍA DEL PUEBLO,CAS N° 147-2026: Especialista Legal,Título Universitario Profesional en Derecho,Lima,1,5000,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-147-2026-especialista-legal-defensoria-del-pueblo-lima-600289.html,2026-05-12T23:14:26
UNIVERSIDAD CIRO ALEGRÍA,CAS N° 003: ESPECIALISTA DE BIENESTAR SOCIAL,"Grado Académico y/o Título Profesional: Titulado en Trabajo Social, Asistente Social.",La Libertad,1,4000,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-especialista-bienestar-social-universidad-ciro-alegria-libertad-600287.html,2026-05-12T23:14:26
UNIVERSIDAD CIRO ALEGRÍA,CAS N° 003: ESPECIALISTA II PARA SECRETARÍA TÉCNICA,Grado Académico y/o Título Profesional: Titulado en Derecho.,La Libertad,1,4000,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-especialista-secretaria-tecnica-universidad-ciro-alegria-libertad-600286.html,2026-05-12T23:14:26
UNIVERSIDAD CIRO ALEGRÍA,CAS N° 003: ASISTENTE ADMINISTRATIVO,"Grado Académico y/o Título Profesional: Bachiller en Administración, Economía, Contabilidad o carreras afines.",La Libertad,1,2500,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-asistente-administrativo-universidad-ciro-alegria-libertad-600285.html,2026-05-12T23:14:26
UNIVERSIDAD CIRO ALEGRÍA,CAS N° 003: ESPECIALISTA EN DESARROLLO EMPRESARIAL,"Grado Académico y/o Título Profesional: Titulado en Administración, Ingeniería Industrial, Ingeniería Agroindustrial o carreras afines.",La Libertad,1,5000,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-especialista-desarrollo-empresarial-universidad-ciro-alegria-libertad-600284.html,2026-05-12T23:14:26
UNIVERSIDAD CIRO ALEGRÍA,CAS N° 003: PROFESIONAL – DIRECCION DE PRODUCCION DE BIENES Y SERVICIOS,"Título Profesional: Licenciado en Administración, Ingeniero Industrial o Carreras afines",La Libertad,1,5000,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-profesional-direccion-produccion-bienes-servicios-universidad-ciro-alegria-libertad-600283.html,2026-05-12T23:14:26
UNIVERSIDAD CIRO ALEGRÍA,CAS N° 003: ESPECIALISTA ADMINISTRATIVO III,"Grado Académico y/o Título Profesional: Titulado en Administración, Contabilidad, Economía o carreras afines.",La Libertad,1,5000,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-especialista-administrativo-iii-universidad-ciro-alegria-libertad-600282.html,2026-05-12T23:14:26
UNIVERSIDAD CIRO ALEGRÍA,CAS N° 003: ESPECIALISTA II,"Grado Académico y/o Título Profesional: Titulado en Administración, Economía, Ingeniería Ambiental, Antropología, Sociología, Trabajador Social o carreras afines.",La Libertad,1,4000,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-especialista-universidad-ciro-alegria-libertad-600281.html,2026-05-12T23:14:26
UNIVERSIDAD CIRO ALEGRÍA,CAS N° 003: ESPECIALISTA II PARA SERVICIO SOCIAL,Grado Académico y/o Título Profesional: Trabajador Social o Asistente Social,La Libertad,1,4000,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-especialista-servicio-social-universidad-ciro-alegria-libertad-600280.html,2026-05-12T23:14:26
UGEL-1,CAS N° 049: DOCENTE ESPECIALISTA EN TECNOLOGÍAS EDUCATIVAS,Licenciado en educación o título profesional de profesor.,Lima,1,4364,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-049-docente-especialista-tecnologias-educativas-ugel-lima-600277.html,2026-05-12T23:14:26
UGEL-1,CAS N° 048: ESPECIALISTA EN PREVENCIÓN DE GESTIÓN DEL RIESGO Y DESASTRES,Título o Licenciatura en Ingeniería Civil y/o Arquitectura y/o Derecho y/o Educación. Colegiado y Habilitado.,Lima,1,4364,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-048-especialista-prevencion-gestion-del-riesgo-desastres-ugel-lima-600276.html,2026-05-12T23:14:26
UGEL-1,CAS N° 047: TECNICO II - SIAGIE,"Título técnico en Computación e informática, Administración de Empresas, Contabilidad, o afines",Lima,1,2864,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-047-tecnico-siagie-ugel-lima-600274.html,2026-05-12T23:14:26
UGEL CALCA,CAS N° 008: Psicólogo (a),Titulado universitario en Psicología,Cusco,1,2864,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-008-psicologo-ugel-calca-cusco-600272.html,2026-05-12T23:14:26
UGEL AREQUIPA SUR,CAS N° 006: ABOGADO (CPA),Titulado universitario en Derecho,Arequipa,1,1964,20/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-006-abogado-cpa-ugel-arequipa-sur-600270.html,2026-05-12T23:14:26
MUNICIPALIDAD CHAVÍN DE HUÁNTAR,CAS N° 002: GERENTE/A PARA LA GERENCIA DE TURISMО,"Titulo Profesional otorgado por universidad o su equivalencia en las carreras de Ecoturismo, Turismo, Turismo y Hotelería, Ciencias Sociales o afines a las funciones del cargo estructural.",Ancash,1,4764,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-gerente-gerencia-turism-municipalidad-chavin-huantar-ancash-600268.html,2026-05-12T23:14:26
MUNICIPALIDAD CHAVÍN DE HUÁNTAR,CAS N° 002: SUBGERENTE/A PARA SUBGERENCIA DE GESTION AMBIENTAL,"Titulo Profesional otorgado por universidad o su equivalencia en las carreras de Ingeniería Ambiental, Ingeniería Química, Ingeniería Forestal y/o Ciencias Agrarias, Ingeniería, otros",Ancash,1,2514,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-subgerente-subgerencia-gestion-ambiental-municipalidad-chavin-huantar-ancash-600267.html,2026-05-12T23:14:26
MUNICIPALIDAD CHAVÍN DE HUÁNTAR,CAS N° 002: SUBGERENTE/A PARA LA SUBGERENCIA DE LIMPIEZA PUBLICA Y TRATAMIENTOS DE RESIDUOS SOLIDOS.,Título Profesional otorgado por universidad o su equivalencia en las carreras de Ingeniería,Ancash,1,2514,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-subgerente-subgerencia-limpieza-publica-tratamientos-municipalidad-chavin-huantar-ancash-600266.html,2026-05-12T23:14:26
MUNICIPALIDAD CHAVÍN DE HUÁNTAR,CAS N° 002: JEFE/A PARA LA DIVISION DE MAQUINARIA PESADA Y MAESTRANZA,"Título Profesional otorgado ylo instituto o escuela técnico profesional en las carreras de Ingeniería Electricidad Automotriz, Ingeniería Mecánica Eléctrica. Mecánica Automotriz o afines.",Ancash,1,2464,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-jefe-division-maquinaria-pesada-maestranza-municipalidad-chavin-huantar-ancash-600265.html,2026-05-12T23:14:26
MUNICIPALIDAD CHAVÍN DE HUÁNTAR,CAS N° 002: SUBGERENTE/A PARA LA SUBGERENCIA DE ASUNTOS SOCIALES.,"Título Profesional otorgado por universidad o su equivalencia en las carreras de Trabajo Social, Ciencias Sociales, Educación, Sociología у Enfermería.",Ancash,1,2514,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-subgerente-subgerencia-asuntos-sociales-municipalidad-chavin-huantar-ancash-600264.html,2026-05-12T23:14:26
RED DE SALUD OTUZCO,CAS N° 002: CHOFER,Licencia de conducir categoría AII-B.,La Libertad,1,1389,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-chofer-red-salud-otuzco-libertad-600261.html,2026-05-12T23:14:26
RED DE SALUD OTUZCO,CAS N° 002: TEC. EN ENFERMERA/O,Título de Técnico en Enfermería (Indispensable),La Libertad,1,1464,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-tec-enfermera-red-salud-otuzco-libertad-600260.html,2026-05-12T23:14:26
RED DE SALUD OTUZCO,CAS N° 002: ENFERMERA/O,Título Profesional Universitario de enfermería. (indispensable),La Libertad,1,3264,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-enfermera-red-salud-otuzco-libertad-600259.html,2026-05-12T23:14:26
RED DE SALUD OTUZCO,CAS N° 002: ENFERMERA/O,Título Profesional Universitario de enfermería. (indispensable),La Libertad,1,2864,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-enfermera-red-salud-otuzco-libertad-600258.html,2026-05-12T23:14:26
RED DE SALUD OTUZCO,CAS N° 002: QUIMICO FARMACEUTICO,Título Profesional Universitario de Químico Farmacéutico. (indispensable),La Libertad,1,3800,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-quimico-farmaceutico-red-salud-otuzco-libertad-600257.html,2026-05-12T23:14:26
RED DE SALUD OTUZCO,CAS N° 002: OBSTETRA,Título Profesional Universitario de Obstetra. (indispensable),La Libertad,2,3264,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-obstetra-red-salud-otuzco-libertad-600256.html,2026-05-12T23:14:26
RED DE SALUD OTUZCO,CAS N° 002: MEDICO,Título Profesional Universitario de Médico Cirujano. (indispensable),La Libertad,3,5564,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-medico-red-salud-otuzco-libertad-600255.html,2026-05-12T23:14:26
RED DE SALUD OTUZCO,CAS N° 002: TECNÓLOGO MEDICO EN RADIOLOGÍA,Título Profesional de Tecnólogo Médico en Radiología (indispensable),La Libertad,1,3100,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-tecnologo-medico-radiologia-red-salud-otuzco-libertad-600254.html,2026-05-12T23:14:26
RED DE SALUD OTUZCO,CAS N° 002: MÉDICO INTERNISTA,Título profesional de Médico Cirujano,La Libertad,1,7400,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-medico-internista-red-salud-otuzco-libertad-600253.html,2026-05-12T23:14:26
UGEL 11 CAJATAMBO,CAS N° 012: Especialista en Procesos Administrativos Disciplinarios,Título Universitario en DERECHO Colegiado Habilitado,Lima,1,2864,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-012-especialista-procesos-administrativos-disciplinarios-ugel-cajatambo-lima-600246.html,2026-05-12T23:14:26
SUTRAN,CAS N° 135: ESPECIALISTA EN INTEGRACIÓN CONTABLE,Título profesional universitario en la carrera de Contabilidad,Lima,1,8500,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-135-especialista-integracion-contable-sutran-lima-600239.html,2026-05-12T23:14:26
SUTRAN,CAS N° 134: ASISTENTE DE FISCALIZACIÓN DE GABINETE,"Grado de bachiller universitario en la carrera de
Derecho",Lima,1,4000,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-134-asistente-fiscalizacion-gabinete-sutran-lima-600238.html,2026-05-12T23:14:26
SUTRAN,CAS N° 133: TÉCNICO/A ADMINISTRATIVO/A,"Egresado/a técnico/a superior o egresado/a
universitario/a en la carrera de Computación,
Secretariado, Administración, Derecho, Contabilidad,
Economía o afines",Lima,1,2000,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-133-tecnico-administrativo-sutran-lima-600237.html,2026-05-12T23:14:26
SUTRAN,CAS N° 132: ASISTENTE LEGAL III,Grado de bachiller en la carrera de Derecho,Lima,1,4000,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-132-asistente-legal-iii-sutran-lima-600236.html,2026-05-12T23:14:26
SUTRAN,CAS N° 131: RESOLUTOR/A UD LAMBAYEQUE,"Título profesional universitario en la carrera de
Derecho",Lambayeque,1,6000,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-131-resolutor-lambayeque-sutran-600235.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Profesional de apoyo SAEI,"Título Técnica Educación y/o Psicología requiere colegiatura y habilitación
        profesional",Tacna,2,4364,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-profesional-apoyo-saei-ugel-tacna-600234.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Coordinador UGEL de SAEE,"Titulo técnico Educación y/o Psicología requiere colegiatura y habilitación
        profesional",Tacna,1,5364,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-coordinador-ugel-saee-tacna-600233.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Profesional en Psicología,"Titulo universitario Licenciado en Psicología requiere colegiatura y
        habilitación profesional",Tacna,9,2865,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-profesional-psicologia-ugel-tacna-600232.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Profesional II para Equipo Itinerante de Convivencia Escolar,Titulo Universitario Profesor o docente,Tacna,1,3165,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-profesional-equipo-itinerante-convivencia-escolar-ugel-tacna-600231.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Especialista pedagógico para la atención educativa en el Servicio Educativo Hospitalario,"Titulo Universitario Profesor o Licenciado
        en Educación",Tacna,1,3364,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-especialista-pedagogico-atencion-educativa-servicio-educativo-hospitalario-ugel-tacna-600230.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Tutor del Programa de Intervención Temprana,"Título universitario en Educación con especialidad, Psicología, Tecnología Médica con mención en Terapia Física, o Terapia Física y Rehabilitación.",Tacna,1,3064,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-tutor-del-programa-intervencion-temprana-ugel-tacna-600229.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Profesional docente especialista en discapacidad visual y sordoceguera,"Titulo Universitario Profesor o Licenciado en
        Educación",Tacna,1,2964,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-profesional-docente-especialista-discapacidad-visual-sordoceguera-ugel-tacna-600228.html,2026-05-12T23:14:26
MUNICIPALIDAD DE USQUIL,CAS N° 003: Asistente de la Coordinación de Comunicación e Imagen,"Egresado, Bachiller ó Título Técnico en las carreras de Ciencias de la Comunicación, Relaciones Públicas Mercadotecnia y Publicidad, Computación e Informática o carrera a fin al cargo",La Libertad,1,1900,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-asistente-coordinacion-comunicacion-imagen-municipalidad-usquil-libertad-600227.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Personal Especializado en el Servicio CEBE,"Titulo universitario En Educación con Especilidad Psicologo, Trabajo Social, Tecnólogo médico mención con especialidad Terapia Fisica y Rehabilitación,Terapia Ocupacional, Terapia de Lenguaje",Tacna,2,3064,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-personal-especializado-servicio-cebe-ugel-tacna-600226.html,2026-05-12T23:14:26
MUNICIPALIDAD DE USQUIL,CAS N° 003: Gerente de Seguridad Ciudadana y Defensa Civil,"Título profesional en Administración y Ciencias Policiales, Administración, Ciencias Económicas, Ingenierías y/o afines",La Libertad,1,2800,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-gerente-seguridad-ciudadana-defensa-civil-municipalidad-usquil-libertad-600225.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 093: ESPECIALISTA I EN PRESUPUESTO,Título universitario en Administración y/o Economía y/o Contabilidad,Lima,1,9000,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-093-especialista-presupuesto-peip-escuelas-bicentenario-lima-600224.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 092: ESPECIALISTA I EN PLANEAMIENTO,"Título universitario en Administración y/o Economía y/o Contabilidad y/o Ingeniería Económica",Lima,1,9000,22/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-092-especialista-planeamiento-peip-escuelas-bicentenario-lima-600223.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Personal de Mantenimiento,Secundaria completa,Tacna,6,1514,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-personal-mantenimiento-ugel-tacna-600222.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Coordinador (a) de Innovación y Soporte Tecnológico,"Egresado Técnica Computación e Informática o
        Computación o Informática o en
        Educación con especialidad de
        Computación o Informática.",Tacna,14,1714,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-coordinador-innovacion-soporte-tecnologico-ugel-tacna-600221.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Psicólogo (a),Titulo Universitario Psicología requiere colegiatura y habilitación profesional,Tacna,13,2864,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-psicologo-ugel-tacna-600220.html,2026-05-12T23:14:26
UGEL TACNA,CAS N° 010: Tecnico Deportivo CAS de Núcleo de la Iniciativa Pedagógica Wiñaq,"Titulo Técnica o Licenciado o Profesor de
        Educación Fisica o Técnico
        Deportivo (Agente Deportivo
        con conocimientos de
        pedagogía",Tacna,2,3465,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-010-tecnico-deportivo-nucleo-iniciativa-pedagogica-winaq-ugel-tacna-600219.html,2026-05-12T23:14:26
UGEL AMBO,CAS N° 008: PROFESIONAL EN PSICOLOGIA,Titulo universitario en licenciado en Psicología requiere colegiatura y habilitación profesional,Huánuco,1,2864,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-008-profesional-psicologia-ugel-ambo-huanuco-600211.html,2026-05-12T23:14:26
DIRECCION DE EDUCACION(DRE) ANCASH,CAS N° 013: Especialista en Procedimientos Administrativos Disciplinarios,"Titulado Universitario de la carrera de Derecho requiere colegiatura y
        habilitación profesional",Ancash,1,3564,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-013-especialista-procedimientos-administrativos-disciplinarios-direccion-educacion-dre-ancash-600178.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 149: Analista en Topografía,Título Técnica Topografía,La Libertad,1,,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-149-analista-topografia-gobierno-regional-libertad-600166.html,2026-05-12T23:14:26
MUNICIPALIDAD DE LAURICOCHA,CAS N° 003: RESPONSABLE EN PROMOCIÓN DE TURISMO,"Técnico Egresado o Egresado Universitario en Educación, Turismo y Hotelería o carreras afines.",Huánuco,1,1700,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-003-responsable-promocion-turismo-municipalidad-lauricocha-huanuco-600165.html,2026-05-12T23:14:26
